age,duration,previous,y
36,211,1,no
49,57,0,no
50,217,0,no
53,102,0,no
43,377,0,no
34,133,0,no
32,54,0,no
32,295,0,no
44,412,0,no
34,231,0,no
36,45,0,no
36,147,1,no
30,39,0,no
32,220,0,no
34,181,0,no
52,82,0,no
39,1134,0,yes
28,165,0,no
23,108,0,no
43,604,0,no
30,68,0,no
52,80,0,no
36,314,0,no
42,172,0,no
31,91,0,no
38,361,0,no
33,395,0,yes
33,418,0,no
31,162,0,no
47,42,0,no
31,230,0,no
31,165,1,no
34,72,0,no
29,332,0,no
32,126,0,no
39,346,1,no
55,230,0,no
40,1490,0,yes
23,250,0,no
59,133,0,no
35,104,0,no
41,132,0,no
35,170,0,no
35,603,0,no
35,420,0,no
48,597,0,no
43,264,0,no
35,196,0,no
45,1081,0,yes
60,320,0,no
31,112,0,no
44,389,0,no
33,52,0,no
35,114,0,no
68,414,1,yes
33,201,2,yes
30,201,0,no
29,216,0,no
58,233,0,no
37,147,0,no
33,244,0,no
28,772,0,no
34,238,0,no
55,530,0,no
47,213,0,no
47,175,0,no
56,507,0,no
50,59,0,no
51,121,0,no
39,1321,0,yes
41,157,0,no
23,7,0,no
37,512,0,no
38,134,0,no
32,51,0,no
50,68,0,no
29,40,0,no
33,153,0,no
34,136,0,no
42,204,0,no
69,289,1,yes
31,17,0,no
39,258,0,no
36,45,0,no
43,143,0,no
27,102,0,no
44,133,0,no
38,77,0,no
34,308,0,no
32,125,0,no
36,265,1,yes
60,126,0,no
41,272,0,no
29,513,0,no
46,285,0,no
49,158,0,no
51,301,0,no
47,149,0,no
29,199,1,no
50,128,0,no
24,482,0,no
25,248,0,no
48,258,0,no
33,117,0,no
34,90,0,no
47,61,0,no
31,82,0,no
54,82,0,no
25,139,0,no
35,97,0,no
50,686,0,no
57,224,1,no
33,98,0,no
40,248,0,no
26,123,0,no
29,413,0,no
29,15,0,no
58,487,2,yes
37,168,0,no
36,147,0,no
39,333,0,yes
51,103,0,no
49,1467,0,yes
56,51,0,no
30,342,0,no
38,119,0,no
69,616,0,yes
31,636,0,no
28,125,0,no
40,28,0,no
45,157,0,no
18,103,0,no
35,370,0,no
54,853,0,no
30,1164,0,no
41,13,0,no
37,320,0,no
35,322,0,no
44,262,0,no
31,211,0,no
32,454,0,yes
42,164,1,no
33,237,0,yes
53,456,0,no
54,773,0,no
54,432,0,no
28,315,0,no
38,309,1,no
54,370,0,no
35,339,1,no
38,113,0,no
30,26,0,no
31,267,0,no
47,98,0,no
34,46,0,no
27,429,0,yes
32,102,0,no
47,53,0,no
36,157,0,no
49,290,0,no
50,514,0,no
49,40,0,no
34,145,2,no
57,108,0,no
48,90,0,no
51,81,0,no
24,20,0,no
29,76,0,no
49,114,0,no
32,33,1,no
48,83,0,no
23,158,1,no
29,1555,0,yes
51,368,0,no
41,193,0,no
39,371,0,no
54,77,0,no
27,162,2,no
49,8,0,no
36,53,0,no
44,175,0,no
60,11,0,no
35,109,0,no
36,245,0,no
47,199,0,no
30,95,0,no
38,610,0,yes
28,774,0,no
27,129,0,no
42,172,0,no
40,144,0,no
57,153,0,no
33,51,0,no
31,638,0,no
68,97,2,no
42,213,0,no
35,461,0,no
28,171,0,no
41,144,0,no
30,88,0,no
31,458,0,yes
42,195,0,no
28,91,0,no
26,413,0,no
56,80,0,no
42,96,0,no
38,1023,0,no
35,265,0,no
52,286,0,no
37,222,1,no
43,23,0,no
36,165,0,no
25,157,0,no
33,144,0,no
46,125,1,no
31,1432,0,no
40,250,0,no
53,368,1,yes
32,251,0,no
51,811,0,yes
39,476,0,yes
47,388,0,no
37,119,0,no
36,449,0,no
21,258,1,no
50,144,0,no
42,298,0,no
89,245,0,yes
31,152,1,yes
38,157,0,no
42,103,1,no
47,89,0,no
39,50,0,no
27,143,0,no
48,202,0,no
53,228,1,no
34,108,0,no
46,60,1,no
49,164,1,no
51,241,0,no
28,87,1,no
38,129,0,no
46,205,0,no
45,104,0,no
34,19,0,no
53,110,1,no
37,128,0,no
55,164,0,no
53,178,0,no
48,116,0,no
31,309,0,no
31,193,0,no
38,574,0,no
41,1203,1,yes
55,80,0,no
58,78,0,no
40,22,0,no
56,235,0,no
29,234,0,no
38,29,0,no
59,413,0,no
21,236,0,no
40,18,0,no
39,171,1,no
32,454,0,no
49,152,0,no
31,605,0,no
37,422,0,no
41,177,0,no
38,224,0,no
38,386,1,yes
33,159,0,no
38,383,0,no
36,147,0,no
37,26,1,no
36,55,1,no
49,351,0,no
34,485,1,no
40,399,0,no
40,66,0,no
55,68,0,no
21,97,0,no
28,609,1,yes
42,81,0,no
45,399,0,no
36,210,1,no
24,132,0,no
32,105,1,no
39,65,0,yes
38,55,0,no
41,211,0,no
32,389,0,no
36,390,0,no
39,71,0,no
52,412,0,no
48,115,0,no
39,301,1,no
56,202,0,no
70,91,1,no
56,242,0,no
49,147,0,no
32,81,0,no
50,340,0,no
35,109,1,no
49,166,0,no
31,159,0,no
42,329,0,no
27,120,0,no
30,168,0,no
33,52,0,no
40,33,0,no
70,390,2,yes
77,178,0,yes
47,224,0,no
31,260,0,no
52,61,0,no
42,361,1,no
53,78,0,no
59,127,0,no
39,53,0,no
39,159,0,no
31,768,0,yes
41,252,0,yes
54,252,0,no
34,344,1,yes
34,233,0,yes
31,291,0,no
43,111,0,no
25,393,0,yes
29,163,0,no
31,84,1,yes
33,215,0,no
33,289,0,no
56,133,0,no
42,91,0,no
31,78,0,no
50,162,0,no
38,403,0,yes
49,378,1,no
45,28,0,no
56,11,0,no
31,199,0,no
48,52,0,no
58,491,0,no
27,271,0,no
48,86,0,no
52,381,0,yes
28,69,0,yes
31,91,1,no
39,249,0,no
57,88,0,no
24,411,0,no
55,188,0,no
52,711,0,no
29,479,0,no
48,533,0,no
35,156,2,no
32,207,0,no
54,211,0,yes
50,587,0,no
21,968,2,yes
48,169,0,no
46,70,0,no
42,228,0,no
31,257,0,no
45,994,0,yes
34,144,0,no
41,47,0,no
56,95,0,no
26,130,0,no
34,29,0,no
31,780,0,no
31,111,0,no
23,332,0,no
45,156,0,no
31,322,0,no
36,94,0,no
41,64,0,no
32,276,0,no
53,398,0,yes
36,166,0,no
70,73,1,no
47,234,1,no
32,215,1,no
40,257,0,no
59,124,0,no
27,87,0,no
28,727,0,yes
31,173,0,no
75,113,0,no
28,225,0,no
48,133,0,no
26,219,0,no
38,6,0,no
45,160,0,no
28,505,0,no
41,21,0,no
31,412,0,no
46,220,0,no
36,54,0,no
48,75,0,no
30,296,0,no
28,67,0,no
33,141,0,no
44,85,0,no
33,209,0,no
51,239,0,no
51,267,0,no
29,72,0,no
52,88,0,no
29,198,0,no
25,268,0,no
38,532,0,no
31,676,0,yes
40,18,0,no
27,74,0,no
31,90,0,no
49,158,0,no
31,1514,1,yes
45,224,0,no
50,103,0,no
46,111,0,no
36,300,0,no
39,249,0,no
39,1063,0,yes
55,106,0,no
31,98,0,no
35,427,0,no
29,758,0,no
34,171,0,no
32,532,0,yes
48,134,0,no
38,590,0,no
29,104,0,no
21,109,0,no
48,484,0,no
36,173,0,yes
26,358,2,yes
45,131,0,no
42,85,0,no
35,178,0,no
63,91,0,no
34,95,0,no
53,137,0,no
41,389,0,no
50,99,0,no
52,140,0,no
48,159,3,yes
40,71,0,no
24,850,0,yes
36,305,1,no
48,198,0,no
59,281,1,yes
42,94,1,no
43,187,0,no
39,27,0,no
30,252,0,no
37,194,0,no
26,50,0,no
42,108,0,no
51,155,0,no
30,8,0,no
24,452,1,yes
55,254,0,no
26,205,0,no
50,219,0,no
58,652,0,no
31,387,1,no
22,363,1,yes
38,185,0,no
37,204,0,no
25,157,0,no
45,301,0,no
30,114,0,no
35,226,0,no
32,230,1,no
39,49,0,no
32,141,0,no
46,317,0,no
44,98,0,no
34,432,0,no
30,24,1,no
51,279,0,no
48,136,0,no
59,1197,0,no
34,411,1,no
54,564,0,no
50,161,0,no
49,197,0,no
33,151,0,no
36,558,0,yes
42,270,0,no
42,135,0,no
28,760,0,no
38,65,0,no
34,203,0,no
27,314,0,no
31,1319,0,no
33,409,0,no
28,70,0,no
76,122,1,no
62,435,1,no
41,205,0,no
48,69,2,no
48,254,0,no
33,134,0,no
37,280,0,no
38,77,0,no
42,54,0,no
47,108,0,no
37,658,1,no
55,829,0,yes
52,67,0,no
50,367,0,no
43,181,0,yes
38,764,0,yes
50,611,0,yes
49,309,0,yes
36,64,0,no
31,704,1,yes
40,85,0,no
35,133,0,no
30,536,0,no
52,13,0,no
86,211,4,yes
35,377,2,no
34,210,0,no
49,381,0,no
31,93,0,no
39,141,0,no
56,182,0,no
37,661,0,no
39,206,1,no
48,153,0,no
35,378,1,no
41,264,0,no
38,262,1,no
47,563,0,no
27,138,0,yes
88,96,0,no
52,197,0,no
38,165,0,no
32,707,2,yes
31,99,0,no
35,109,0,no
48,163,0,no
36,10,0,no
36,99,0,no
34,271,0,no
38,95,0,no
39,43,0,no
54,220,1,no
34,303,1,no
40,25,0,no
30,174,0,no
28,61,0,no
35,84,0,no
36,101,0,no
33,471,0,no
33,143,1,no
28,263,0,no
46,191,1,no
58,140,0,no
38,114,0,no
33,217,0,no
48,291,0,no
25,133,0,no
50,10,0,no
45,242,0,no
42,216,1,yes
51,660,0,no
46,121,0,no
44,222,0,no
27,803,0,yes
35,75,0,no
46,358,1,no
46,233,0,no
49,267,0,no
40,601,0,no
31,44,0,no
65,147,0,no
48,182,0,no
35,612,0,no
46,78,0,no
34,157,0,no
52,967,0,yes
51,104,0,no
43,223,0,no
37,130,0,no
19,87,0,no
32,219,0,no
34,386,0,no
33,261,0,no
26,119,0,no
27,1166,0,no
51,51,0,no
52,80,0,no
32,70,0,no
31,200,1,yes
30,510,0,no
42,154,0,no
36,237,0,no
56,757,0,no
43,246,1,no
45,198,0,no
33,113,0,no
54,261,0,no
30,292,0,no
32,654,0,no
34,106,0,no
26,209,0,no
33,165,1,no
24,376,0,no
34,270,0,no
36,92,0,no
48,103,0,no
31,188,1,no
29,155,0,no
42,230,0,no
31,315,1,no
33,205,0,no
36,225,0,no
25,32,1,no
44,665,0,yes
39,218,0,no
26,802,0,yes
46,291,0,no
25,65,0,no
65,190,3,yes
27,109,0,no
31,936,0,no
57,292,0,no
29,12,0,no
37,322,1,no
32,434,0,no
34,156,0,no
37,756,0,no
30,133,0,no
34,20,0,no
23,238,1,yes
31,341,0,no
34,82,0,no
34,10,1,no
73,160,0,yes
36,143,0,no
75,356,1,yes
31,244,0,no
57,68,0,no
56,125,0,no
33,43,0,no
24,67,0,no
33,101,0,no
46,83,0,no
43,127,0,no
33,350,0,no
31,159,0,no
38,476,0,yes
29,212,0,no
52,164,1,no
50,262,0,no
54,239,1,yes
54,604,0,no
82,251,0,yes
30,120,0,no
30,166,0,no
41,911,0,no
55,435,0,no
32,194,0,no
41,132,0,no
48,31,0,no
49,226,0,yes
32,200,0,no
41,120,0,no
49,259,0,no
30,70,0,no
50,100,0,no
33,118,0,no
42,442,0,no
35,30,0,no
24,159,0,no
45,255,0,no
33,527,0,yes
30,1110,0,no
57,72,0,no
32,178,0,no
45,164,0,no
29,404,0,no
48,190,0,no
57,627,0,no
40,890,0,yes
31,282,0,no
50,111,0,no
42,388,0,no
46,154,0,yes
55,69,0,no
46,609,1,no
55,63,0,no
26,300,0,no
42,574,0,no
29,111,0,no
32,74,1,no
44,73,0,no
36,278,0,yes
42,140,0,no
29,129,0,no
33,578,0,yes
62,129,0,no
29,167,0,no
45,528,0,no
46,218,0,no
35,226,0,no
32,93,0,no
46,11,2,no
34,36,1,no
38,252,0,no
32,210,0,no
36,125,0,no
44,77,0,no
44,65,0,no
53,94,0,no
33,135,0,no
39,73,0,no
30,187,0,no
46,109,0,no
39,563,0,yes
28,71,0,no
54,140,0,no
42,520,0,no
37,195,0,no
33,444,0,no
33,172,0,no
47,226,0,no
47,85,0,no
30,225,0,no
59,571,0,no
34,80,0,no
32,394,0,yes
24,237,0,no
31,36,0,no
55,58,0,no
47,95,0,no
30,205,0,no
26,528,0,yes
26,180,0,no
23,83,0,no
26,185,0,no
44,101,0,no
36,226,0,no
49,219,0,no
37,155,0,no
58,186,0,yes
30,93,0,no
34,202,0,no
44,556,0,no
54,141,0,no
35,147,0,no
35,130,1,no
47,269,0,no
39,159,0,no
43,156,0,no
32,328,0,no
24,209,0,no
31,1272,0,yes
36,78,0,no
46,86,0,no
49,145,0,no
42,84,0,yes
58,38,0,no
41,66,1,no
29,199,0,no
46,91,0,no
29,260,0,yes
70,283,2,yes
29,368,0,no
27,404,0,no
37,214,0,no
39,399,0,no
31,59,1,no
31,265,3,yes
36,268,0,no
54,53,0,no
44,393,0,no
29,231,0,no
24,222,4,no
56,131,1,no
53,35,0,no
25,105,0,no
28,82,0,no
26,371,2,no
48,124,0,no
34,238,1,no
28,243,0,no
35,472,0,yes
35,207,0,no
30,207,0,no
45,295,0,no
49,68,1,no
30,82,0,no
32,384,0,yes
41,736,0,yes
41,1180,0,no
47,198,0,no
42,295,0,no
32,45,0,no
42,65,0,no
41,97,1,no
45,82,0,no
44,53,0,no
55,173,0,no
55,277,0,no
43,115,0,no
53,144,0,no
41,213,0,no
98,272,0,yes
32,718,0,no
29,9,0,no
57,259,1,no
37,283,0,no
47,267,1,no
37,211,0,no
31,343,0,no
30,398,0,no
30,98,0,no
50,567,0,yes
33,65,0,no
71,519,3,yes
30,159,1,no
49,284,0,no
37,464,0,no
35,150,0,no
33,240,0,no
26,78,0,no
37,208,0,no
43,213,0,no
29,65,0,no
70,174,2,no
39,82,1,no
28,262,0,no
39,194,0,no
30,666,0,no
32,159,0,no
23,35,0,no
46,357,0,no
34,562,0,no
49,182,0,no
34,659,0,no
48,248,0,no
40,316,0,no
40,141,0,no
54,252,0,no
49,537,0,no
42,119,0,no
38,311,0,no
27,174,0,no
39,178,0,no
31,153,0,no
55,370,0,no
30,86,0,no
51,80,0,no
49,75,1,no
50,42,0,no
48,388,1,yes
35,117,0,no
39,94,0,no
47,140,0,no
32,200,0,no
29,225,0,no
30,255,1,no
26,378,0,yes
46,105,0,no
49,491,0,no
34,257,0,no
32,75,0,no
38,205,0,no
61,56,0,no
41,38,0,no
32,168,0,no
37,277,0,no
50,115,0,no
29,188,0,no
51,31,0,no
31,790,0,no
37,176,0,no
37,103,0,no
26,57,0,no
50,95,0,no
38,201,0,no
30,297,0,no
31,232,1,yes
26,228,0,no
32,188,0,no
41,85,0,no
51,93,0,no
30,864,0,yes
30,83,0,no
33,546,0,no
84,351,0,yes
34,109,0,no
58,64,1,no
26,224,0,no
19,220,1,no
38,182,1,yes
58,54,0,no
35,241,0,no
28,210,0,no
36,66,0,no
54,146,0,no
34,317,0,no
66,222,0,no
39,202,0,no
56,52,0,no
32,199,0,no
32,396,0,no
26,95,3,no
39,168,0,no
30,12,0,no
54,82,0,no
38,311,0,no
37,77,0,no
35,98,0,no
37,200,0,no
22,113,0,yes
51,235,0,no
23,359,0,no
28,185,0,no
33,764,0,no
35,49,0,no
44,254,0,yes
30,514,0,no
54,296,0,no
48,34,0,no
48,800,0,no
30,361,0,no
45,167,0,no
54,110,0,no
56,206,0,no
30,196,0,no
52,126,0,no
43,218,0,no
36,122,1,no
31,17,1,no
49,155,0,no
36,75,0,no
53,28,0,no
30,48,0,no
34,46,0,no
29,130,0,no
44,283,0,no
31,92,0,no
56,68,0,no
26,24,0,no
32,195,0,no
33,275,0,no
43,136,0,no
28,92,0,no
53,305,0,no
45,20,0,no
24,227,1,yes
45,194,0,no
43,294,0,no
49,177,0,no
30,48,0,no
38,141,2,no
32,352,0,no
47,583,1,no
30,80,0,no
50,66,0,no
37,368,0,no
38,244,0,no
29,68,0,no
50,718,3,no
50,301,2,yes
34,243,0,no
45,44,1,no
49,144,0,no
33,661,0,no
43,49,0,no
36,143,0,no
31,438,0,no
26,262,1,yes
50,743,1,no
34,107,0,no
44,82,0,no
40,481,0,no
48,128,0,no
28,50,0,no
55,363,0,no
27,209,1,yes
45,58,0,no
39,185,0,no
41,473,0,no
37,163,0,no
57,215,0,no
48,379,0,no
48,358,0,no
45,278,0,no
32,46,0,no
26,161,0,no
57,86,0,no
20,208,0,no
52,513,0,no
27,258,0,no
39,76,0,no
39,93,0,no
54,78,0,no
46,144,0,no
55,73,0,no
34,523,0,no
47,178,0,no
40,205,0,no
56,77,0,no
36,34,0,no
35,92,0,no
47,157,0,no
38,104,0,no
36,86,0,no
38,91,0,no
48,62,0,no
50,213,0,no
47,78,0,no
50,117,0,no
45,179,0,no
31,276,0,yes
20,209,0,no
37,322,0,no
34,481,0,no
39,171,0,yes
34,199,0,no
45,198,0,no
60,47,0,no
31,114,0,no
45,83,0,no
54,131,0,no
31,225,0,no
39,302,0,no
38,446,0,no
32,135,1,no
42,79,0,no
46,146,0,no
27,491,0,no
40,172,0,no
34,110,0,no
56,313,0,no
28,204,0,no
42,261,0,no
41,169,0,no
40,158,1,no
58,398,1,yes
54,1171,0,no
53,1468,0,yes
36,61,0,no
44,14,0,no
54,265,1,no
47,55,0,no
26,362,1,no
42,94,1,no
43,168,0,no
35,385,1,no
40,486,0,no
44,230,0,no
36,244,0,no
34,360,0,no
42,588,0,no
33,277,0,no
30,808,0,yes
83,849,1,yes
36,310,0,no
31,116,0,yes
47,137,0,no
52,139,0,no
34,19,0,no
28,387,0,no
45,121,0,no
31,465,0,no
48,52,0,no
35,789,0,no
32,158,0,no
53,175,0,no
58,211,1,no
40,20,0,no
27,919,0,yes
55,40,0,no
45,399,0,no
32,322,0,no
35,219,0,no
57,101,0,no
36,126,1,yes
30,45,0,no
45,276,0,no
30,83,0,no
36,216,0,no
46,111,0,no
53,162,0,no
27,656,0,yes
51,302,0,no
58,22,1,no
45,137,0,no
42,385,0,no
30,234,0,no
39,733,0,yes
38,112,0,no
54,95,0,yes
46,58,0,no
47,243,0,yes
41,124,0,no
33,116,0,no
29,101,0,no
40,1373,0,yes
36,168,0,no
27,451,0,no
40,348,0,no
45,254,0,no
31,296,0,no
35,259,0,no
86,288,0,yes
39,480,0,no
34,172,0,no
34,56,0,no
35,126,0,no
37,170,0,no
31,312,0,no
34,761,0,yes
52,99,0,no
36,128,0,no
36,305,0,no
34,255,0,no
53,153,0,no
27,70,0,no
49,41,0,no
42,71,0,no
39,258,0,no
42,501,0,no
34,223,1,no
39,119,0,no
31,98,0,no
36,238,0,yes
31,104,0,no
33,641,0,no
34,105,0,no
33,190,0,no
30,121,0,no
44,191,0,no
53,80,0,no
34,107,1,no
47,208,0,no
50,129,0,no
49,76,0,no
34,107,0,no
37,606,1,no
39,281,1,no
35,358,0,no
56,361,0,no
76,301,0,yes
32,179,0,no
32,247,3,yes
39,413,0,no
36,208,0,no
56,366,0,no
32,87,0,no
52,212,0,no
33,87,0,no
32,238,0,no
31,228,0,no
39,107,0,no
54,421,0,no
57,473,0,no
44,20,0,no
52,41,0,no
41,120,0,no
30,395,0,no
44,212,0,no
41,269,3,no
40,260,0,no
76,336,1,no
50,166,1,no
35,66,0,no
31,152,0,no
45,193,0,no
27,107,0,yes
26,172,0,no
45,363,2,no
28,84,0,no
56,107,0,no
26,154,0,no
27,121,0,no
47,160,0,no
35,540,0,yes
25,235,0,no
31,171,0,no
38,88,0,no
36,205,0,no
33,63,1,no
59,378,1,no
39,120,1,no
27,129,0,no
48,251,0,no
34,1094,0,no
32,127,0,no
26,5,0,no
32,192,0,no
43,1297,0,no
24,558,0,no
38,26,2,no
25,323,0,no
43,93,2,no
53,505,0,no
57,187,0,no
52,127,0,no
41,207,0,no
35,151,1,yes
70,692,0,yes
54,798,0,yes
35,130,0,no
41,328,0,no
28,72,0,no
43,744,0,no
35,225,1,no
20,347,0,no
41,93,0,no
35,83,1,no
29,226,0,no
33,113,0,no
48,85,0,no
42,135,0,no
33,409,0,no
35,24,0,no
36,1344,0,yes
30,24,0,no
31,146,0,no
46,369,0,yes
48,119,0,no
27,290,0,no
42,378,0,no
38,81,0,no
51,956,0,yes
30,78,0,no
46,158,0,no
49,178,0,no
45,33,0,no
32,24,2,no
54,284,1,yes
46,184,0,no
36,207,0,no
36,199,0,no
40,49,0,no
28,404,0,no
60,74,0,no
45,129,0,no
34,123,0,no
58,301,0,no
47,63,0,no
38,227,0,yes
27,86,1,no
37,187,1,yes
41,153,0,no
43,435,0,no
27,392,0,no
36,85,1,no
36,108,0,no
33,130,0,no
37,387,0,no
38,185,0,no
41,349,0,no
29,268,1,no
31,649,0,yes
34,256,0,no
34,329,0,no
35,182,3,yes
31,208,0,no
33,182,1,yes
59,19,0,no
41,97,0,no
33,1176,0,yes
26,217,0,no
31,121,0,no
60,390,0,no
32,990,0,no
36,133,0,no
62,116,0,yes
21,270,0,yes
37,167,0,no
47,269,0,no
39,103,0,no
44,676,0,no
38,113,1,no
32,109,0,no
80,720,1,no
42,91,0,no
41,21,0,no
71,466,2,yes
39,741,1,yes
45,152,0,no
40,498,0,no
56,86,0,no
50,101,0,no
32,147,0,no
37,99,0,no
29,87,0,no
25,444,0,no
35,444,1,no
29,54,1,no
27,336,0,no
28,53,0,no
27,324,0,no
49,123,0,no
31,183,1,no
33,101,0,no
36,381,0,no
35,352,0,no
47,499,0,no
44,304,0,no
36,77,0,no
55,16,0,no
42,327,0,no
60,104,1,no
31,1037,0,no
43,375,0,no
36,87,0,no
27,54,0,no
49,157,0,no
38,154,0,no
48,466,0,yes
36,1244,0,no
56,44,1,no
41,152,0,no
36,241,0,no
37,169,0,no
39,652,0,no
43,226,0,no
55,357,0,no
42,287,0,no
33,76,0,no
25,53,0,no
39,258,0,no
33,171,0,no
30,96,0,no
37,161,0,no
48,248,0,no
39,80,0,no
52,70,0,no
39,421,0,no
39,98,0,no
38,309,0,no
27,136,0,no
39,177,0,no
44,314,0,no
29,1130,0,yes
43,126,0,no
34,345,0,no
58,281,0,no
34,891,0,no
49,3,0,no
36,169,0,no
34,72,1,no
37,604,0,yes
43,133,0,no
55,92,0,no
41,767,0,yes
28,733,0,yes
40,293,0,no
34,180,0,no
62,163,0,yes
60,133,0,no
31,49,0,no
56,476,0,no
32,109,0,no
38,713,0,no
48,221,0,no
49,668,1,yes
60,200,1,yes
30,242,0,no
50,59,0,no
25,50,0,no
29,128,0,no
45,264,0,no
32,712,2,yes
47,352,0,no
37,247,1,no
33,48,1,no
50,98,0,no
43,1487,0,no
32,356,0,no
37,584,0,no
26,610,0,yes
51,470,0,no
42,192,0,no
44,360,0,no
29,54,0,no
31,103,0,no
36,221,0,no
45,96,1,no
35,222,0,no
31,733,0,yes
41,802,0,no
37,230,0,no
47,231,0,no
48,112,0,no
33,276,0,no
29,152,0,no
36,307,0,no
52,126,2,no
36,142,0,no
43,135,0,no
39,607,0,yes
28,208,0,no
27,134,0,no
57,28,0,no
35,68,0,no
44,164,0,no
41,95,0,no
31,242,2,no
44,253,1,no
45,791,0,yes
33,93,0,no
34,293,1,no
34,174,0,no
51,223,0,no
48,38,0,no
34,191,0,no
30,1373,0,yes
54,144,0,no
50,372,2,yes
50,342,0,no
33,113,0,no
34,155,0,no
20,159,2,no
45,229,0,no
42,161,0,no
30,88,1,no
46,72,0,no
32,753,0,yes
40,143,0,yes
42,259,0,no
36,11,0,no
29,641,0,no
24,607,1,yes
35,82,1,no
29,174,0,yes
56,136,0,no
23,285,0,no
54,461,1,no
58,372,0,no
48,89,0,no
50,394,0,no
22,382,0,yes
36,300,0,no
39,634,0,yes
56,228,0,no
23,128,0,yes
36,998,0,yes
57,79,1,no
43,51,0,no
27,293,0,no
32,232,0,no
42,29,0,no
39,69,0,no
36,37,0,no
31,159,0,no
45,251,0,no
60,105,0,no
36,7,0,no
31,105,0,no
27,352,0,no
26,22,0,no
52,70,0,no
55,916,0,no
45,706,0,no
48,88,0,no
33,125,0,no
35,338,0,no
45,201,0,no
39,193,0,no
49,171,1,no
36,221,0,no
42,59,0,no
28,107,0,no
39,141,0,no
42,94,0,no
42,22,0,no
39,1028,0,no
30,122,0,no
57,247,0,no
34,118,0,no
39,459,1,yes
35,1029,0,no
31,34,0,no
35,53,0,no
63,153,1,no
43,350,0,no
32,81,0,no
36,49,0,no
40,69,0,no
31,294,0,no
26,124,0,no
34,1491,0,yes
26,199,0,no
30,344,0,no
41,185,0,no
37,214,0,no
33,215,0,no
46,541,0,yes
38,97,0,no
42,163,0,no
46,210,0,no
56,337,2,yes
49,81,0,no
33,328,0,no
23,197,0,no
33,106,0,no
34,84,0,no
28,129,0,no
45,126,0,no
54,43,0,no
59,763,0,no
46,166,0,no
41,620,0,no
40,113,0,no
50,389,1,no
36,865,0,no
27,490,0,no
55,98,0,no
39,713,0,yes
55,278,0,no
25,151,0,no
28,132,0,no
31,126,1,no
43,28,0,no
48,260,1,no
51,665,0,no
46,83,2,no
28,354,0,no
31,115,0,no
40,66,0,no
51,246,1,no
37,221,0,no
33,164,0,no
36,66,0,no
26,201,0,yes
50,103,0,no
41,340,0,no
38,109,0,no
26,733,1,yes
31,170,0,no
48,61,1,no
37,432,0,no
66,211,1,no
70,86,0,no
34,203,1,no
33,58,0,no
46,69,0,no
35,92,0,no
41,319,0,yes
53,65,0,no
31,46,0,no
48,10,0,no
23,686,0,yes
59,79,0,no
30,245,0,no
58,104,0,no
30,80,0,no
26,129,1,no
36,94,0,no
29,265,1,yes
55,720,0,no
37,166,0,no
35,123,0,no
45,633,0,no
52,130,0,no
29,611,0,no
51,464,0,no
50,329,0,no
55,554,0,no
29,111,0,no
35,58,0,no
50,165,0,no
32,147,0,no
37,136,0,no
34,377,0,no
39,9,1,no
42,223,0,no
58,70,1,no
51,109,0,no
29,729,0,yes
58,25,0,no
59,357,2,yes
41,88,0,no
29,6,0,no
32,200,0,no
31,385,0,yes
31,167,0,no
38,275,0,no
20,1472,3,yes
33,147,0,no
31,62,1,no
31,89,0,no
38,67,0,no
52,191,1,no
41,175,0,no
52,165,0,no
33,299,0,no
59,291,0,no
37,17,0,no
29,178,0,no
55,41,0,no
30,19,0,no
29,194,0,no
53,62,0,no
30,191,0,no
40,428,0,no
50,95,0,no
53,188,1,no
26,333,0,no
31,27,0,no
55,47,0,no
32,292,0,no
54,189,0,no
56,31,0,no
30,296,0,no
37,128,3,yes
50,684,0,yes
36,46,1,no
45,86,0,no
45,315,0,no
51,80,0,no
45,372,0,no
44,39,0,no
50,116,0,no
47,261,0,yes
34,211,1,no
38,158,1,no
45,394,0,no
59,198,0,no
38,1,3,no
35,424,0,no
23,370,1,yes
55,129,0,no
37,168,0,no
44,38,0,no
23,268,1,yes
28,125,0,no
50,96,0,no
41,13,0,no
39,110,1,no
31,479,0,no
30,483,0,no
37,541,0,no
40,184,0,no
42,385,0,no
58,82,0,no
32,52,0,no
36,87,0,no
34,227,0,no
24,96,0,no
59,87,0,no
79,181,1,yes
57,604,0,no
58,31,0,no
45,770,0,no
52,227,0,no
44,233,0,no
54,1730,0,yes
53,119,0,no
26,318,4,no
30,171,0,no
35,32,0,no
44,574,1,yes
38,179,0,no
39,184,0,no
37,87,0,no
39,135,0,no
42,119,0,no
46,426,0,no
34,104,0,yes
68,237,2,no
33,80,0,no
34,141,0,no
51,175,0,no
36,235,0,no
40,248,0,no
37,164,0,no
32,590,0,yes
53,339,0,no
38,72,1,no
55,155,0,no
27,184,0,no
30,355,0,no
42,590,1,no
40,215,0,no
55,285,0,no
41,460,0,no
31,180,0,no
34,10,0,no
29,708,0,no
43,79,0,no
29,88,2,no
52,152,0,no
33,663,0,yes
46,116,0,no
55,270,0,no
47,103,0,no
39,201,0,no
28,111,0,no
27,234,1,no
33,496,1,yes
59,70,0,no
30,224,0,yes
34,221,2,yes
48,84,0,no
42,102,0,no
43,114,1,no
37,133,0,no
28,178,1,yes
24,728,0,yes
40,615,0,yes
35,332,0,no
54,500,0,no
58,101,0,no
49,295,0,no
36,267,0,no
